client_name_sheet,crm_customer_id,crm_customer_name,customer_match_method,source_sheet,sheet_serial,sheet_ttspl,sheet_model,sheet_per_month_rate,sheet_rent_amount,match_by,crm_serial_id,crm_serial_number,crm_ttspl,crm_monthly_rate,rate_status
OEX TECH SOLUTION PVT. LTD,53,OEX TECH SOLUTION PVT. LTD,name,LOT,53L10F3,TTSPL6893,Dell Latitude 5420,2699,2699,ttspl,3764,53L10F3,TTSPL6893,2699,RATE_OK
OEX TECH SOLUTION PVT. LTD,53,OEX TECH SOLUTION PVT. LTD,name,LOT,24ZB6G3,TTSPL4525,Dell Latitude 5420,2699,2699,ttspl,1480,24ZB6G3,TTSPL4525,2699,RATE_OK
OEX TECH SOLUTION PVT. LTD,53,OEX TECH SOLUTION PVT. LTD,name,LOT,D67F1J3,TTSPL4833,Dell Latitude 5420,2699,2699,ttspl,1946,D67F1J3,TTSPL4833,2699,RATE_OK
OEX TECH SOLUTION PVT. LTD,53,OEX TECH SOLUTION PVT. LTD,name,LOT,2TK24906P6,TTSPL7338,HP ELITEBOOK 640 G9,2699,2699,ttspl,4045,2TK24906P6,TTSPL7338,2699,RATE_OK
Mercury Solutions Limited,26,Mercury Solutions Limited,name,LOT,5CG6472PXW,TTSPL1585,HP Elitebook 820 G3,899,899,ttspl,767,5CG6472PXW,TTSPL1585,899,RATE_OK
Mercury Solutions Limited,26,Mercury Solutions Limited,name,LOT,3NWYMF2,TTSPL2149,Dell Latitude E5490,1899,1899,ttspl,2266,3NWYMF2,TTSPL2149,1899,RATE_OK
Mercury Solutions Limited,26,Mercury Solutions Limited,name,LOT,DB7Y2X2,TTSPL4200,Dell Latitude 5400,1899,1899,ttspl,770,DB7Y2X2,TTSPL4200,1899,RATE_OK
Mercury Solutions Limited,26,Mercury Solutions Limited,name,LOT,JM1NHM2,TTSPL2913,Dell Latitude 7480,999,999,ttspl,773,JM1NHM2,TTSPL2913,999,RATE_OK
Mercury Solutions Limited,26,Mercury Solutions Limited,name,LOT,2R0DN73,TTSPL5651,Dell Latitude 5400,1499,1499,ttspl,2407,2R0DN73,TTSPL5651,1499,RATE_OK
Mercury Solutions Limited,26,Mercury Solutions Limited,name,LOT,G8C2QG3,TTSPL5770,Dell Latitude 3420,1699,1699,ttspl,2408,G8C2QG3,TTSPL5770,1699,RATE_OK
Mercury Solutions Limited,26,Mercury Solutions Limited,name,LOT,70SD2B3,TTSPL5836,Dell Latitude 3420,1699,1699,ttspl,2409,70SD2B3,TTSPL5836,1699,RATE_OK
Mercury Solutions Limited,26,Mercury Solutions Limited,name,LOT,F19Q463,TTSPL5659,Dell Latitude 3410,1699,1699,ttspl,2411,F19Q463,TTSPL5659,1699,RATE_OK
Mercury Solutions Limited,26,Mercury Solutions Limited,name,LOT,4BC2QG3,TTSPL5710,Dell Latitude 3420,1699,1699,ttspl,2412,4BC2QG3,TTSPL5710,1699,RATE_OK
Mercury Solutions Limited,26,Mercury Solutions Limited,name,LOT,2TP1T93,TTSPL5661,Dell Latitude 3410,1699,1699,ttspl,2413,2TP1T93,TTSPL5661,1699,RATE_OK
Mercury Solutions Limited,26,Mercury Solutions Limited,name,LOT,69C2QG3,TTSPL5715,Dell Latitude 3420,1699,1699,ttspl,2414,69C2QG3,TTSPL5715,1699,RATE_OK
Mercury Solutions Limited,26,Mercury Solutions Limited,name,LOT,PC1M8P3J,TTSPL3552,Lenovo Thinkpad X-13,1699,1699,ttspl,776,PC1M8P3J,TTSPL3552,1699,RATE_OK
Mercury Solutions Limited,26,Mercury Solutions Limited,name,LOT,J673C63,TTSPL6531,Dell Latitude 3410,1699,1699,ttspl,2417,J673C63,TTSPL6531,1699,RATE_OK
Mercury Solutions Limited,26,Mercury Solutions Limited,name,LOT,84SM763,TTSPL6788,Dell Latitude 3410,1699,1699,ttspl,2418,84SM763,TTSPL6788,1699,RATE_OK
Mercury Solutions Limited,26,Mercury Solutions Limited,name,LOT,9XFD693,TTSPL3790,Dell Latitude 5410,1699,1699,ttspl,777,9XFD693,TTSPL3790,1699,RATE_OK
Mercury Solutions Limited,26,Mercury Solutions Limited,name,LOT,12J0503,TTSPL6278,Dell Latitude 3410,1699,1699,ttspl,3524,12J0503,TTSPL6278,1699,RATE_OK
Mercury Solutions Limited,26,Mercury Solutions Limited,name,LOT,PF2446ZP,TTSPL6902,Lenovo Thinkpad T14,1699,1699,ttspl,3249,PF2446ZP,TTSPL6902,1699,RATE_OK
Mercury Solutions Limited,26,Mercury Solutions Limited,name,LOT,DDPYCL3,TTSPL6643,Dell Latitude 3420,1699,1699,ttspl,3454,DDPYCL3,TTSPL6643,1699,RATE_OK
Mercury Solutions Limited,26,Mercury Solutions Limited,name,LOT,PF254K19,TTSPL6916,Lenovo Thinkpad T14,1699,1699,ttspl,3260,PF254K19,TTSPL6916,1699,RATE_OK
Mercury Solutions Limited,26,Mercury Solutions Limited,name,LOT,939Q463,TTSPL6285,Dell Latitude 3410,1699,1699,ttspl,3732,939Q463,TTSPL6285,1699,RATE_OK
Mercury Solutions Limited,26,Mercury Solutions Limited,name,LOT,PC1M8P31,TTSPL3567,Lenovo Thinkpad X-13,1699,1699,ttspl,34,PC1M8P31,TTSPL3567,1699,RATE_OK
Mercury Solutions Limited,26,Mercury Solutions Limited,name,LOT,PC0C8DMZ,TTSPL3299,Lenovo Thinkpad T450,899,899,ttspl,3143,PC0C8DMZ,TTSPL3299,899,RATE_OK
Mercury Solutions Limited,26,Mercury Solutions Limited,name,LOT,FYS1F63,TTSPL3440,Dell Latitude 5310 (TOUCH SCREEN),1699,1699,ttspl,113,FYS1F63,TTSPL3440,1699,RATE_OK
Mercury Solutions Limited,26,Mercury Solutions Limited,name,LOT,R913EBVJ,TTSPL7266,Lenovo Thinkpad L13,1899,1899,ttspl,3925,R913EBVJ,TTSPL7266,1899,RATE_OK
Mercury Solutions Limited,26,Mercury Solutions Limited,name,LOT,95Q5V93,TTSPL6542,Dell Latitude 3410,1699,1699,ttspl,2702,95Q5V93,TTSPL6542,1699,RATE_OK
Mercury Solutions Limited,26,Mercury Solutions Limited,name,LOT,R913GZ7Y,TTSPL7218,Lenovo Thinkpad L13,1899,1899,ttspl,3877,R913GZ7Y,TTSPL7218,1899,RATE_OK
Mercury Solutions Limited,26,Mercury Solutions Limited,name,LOT,5N3K163,TTSPL4127,Dell Latitude 5410,1699,1699,ttspl,2110,5N3K163,TTSPL4127,1699,RATE_OK
Mercury Solutions Limited,26,Mercury Solutions Limited,name,LOT,6173C63,TTSPL6335,Dell Latitude 3410,1699,1699,ttspl,2726,6173C63,TTSPL6335,1699,RATE_OK
Mercury Solutions Limited,26,Mercury Solutions Limited,name,LOT,PC1S0L6S,TTSPL3574,Lenovo Thinkpad X-13,1699,1699,serial,3946,PC1S0L6S,TTSPL7287,1699,RATE_OK
Mercury Solutions Limited,26,Mercury Solutions Limited,name,LOT,1SCY0B3,TTSPLGR0165,Dell Latitude 5310,1699,1699,ttspl,4090,1SCY0B3,TTSPLGR0165,1699,RATE_OK
Mercury Solutions Limited,26,Mercury Solutions Limited,name,LOT,162QX52,1283/TTSPL1814,Dell Latitude E7250,899,319,UNMATCHED,,,,,NOT_IN_CRM_ACTIVE
Mercury Solutions Limited,26,Mercury Solutions Limited,name,LOT,HY23C63,TTSPL6664,Dell Latitude 3410,1699,2849.94,ttspl,3473,HY23C63,TTSPL6664,1699,RATE_OK
Mercury Solutions Limited,26,Mercury Solutions Limited,name,LOT,PF2AM39T,TTSPL4453,Lenovo Thinkpad L14,1699,2685.52,ttspl,681,PF2AM39T,TTSPL4453,1699,RATE_OK
Mercury Solutions Limited,26,Mercury Solutions Limited,name,LOT,5CG212DZKC,TTSPL6834,HP Elitebook 840 G8,1899,2450.32,ttspl,2011,5CG212DZKC,TTSPL6834,1899,RATE_OK
EPIC (INDIA) TOURS AND EVENTS PRIVATE LIMITED,119,EPIC (INDIA) TOURS AND EVENTS PRIVATE LIMITED,name,LOT,PG04GTJC,TTSPL5125,Lenovo V14 (Gen 3),2400,2400,ttspl,571,PG04GTJC,TTSPL5125,2400,RATE_OK
EPIC (INDIA) TOURS AND EVENTS PRIVATE LIMITED,119,EPIC (INDIA) TOURS AND EVENTS PRIVATE LIMITED,name,LOT,18TVXT3,TTSPL5336,Dell Latitude 5430,2550,2550,ttspl,2797,18TVXT3,TTSPL5336,2550,RATE_OK
EPIC (INDIA) TOURS AND EVENTS PRIVATE LIMITED,119,EPIC (INDIA) TOURS AND EVENTS PRIVATE LIMITED,name,LOT,H4YWMS3,TTSPL5341,Dell Latitude 5430,2400,2400,ttspl,2799,H4YWMS3,TTSPL5341,2400,RATE_OK
EPIC (INDIA) TOURS AND EVENTS PRIVATE LIMITED,119,EPIC (INDIA) TOURS AND EVENTS PRIVATE LIMITED,name,LOT,T7NRCX07V42631A,TTSPL5855,Asus TUF Gaming A15,5499,5499,ttspl,573,T7NRCX07V42631A,TTSPL5855,5499,RATE_OK
EPIC (INDIA) TOURS AND EVENTS PRIVATE LIMITED,119,EPIC (INDIA) TOURS AND EVENTS PRIVATE LIMITED,name,LOT,PG04FAML,TTSPL5104,Lenovo V14 (Gen 3),2400,2400,ttspl,574,PG04FAML,TTSPL5104,2400,RATE_OK
EPIC (INDIA) TOURS AND EVENTS PRIVATE LIMITED,119,EPIC (INDIA) TOURS AND EVENTS PRIVATE LIMITED,name,LOT,PF54PYK5,TTSPL4981,Lenovo V14 (Gen 3),2400,2400,ttspl,575,PF54PYK5,TTSPL4981,2400,RATE_OK
EPIC (INDIA) TOURS AND EVENTS PRIVATE LIMITED,119,EPIC (INDIA) TOURS AND EVENTS PRIVATE LIMITED,name,LOT,PG02XHTD,TTSPL6036,Lenovo Thinkpad E14,1999,1999,ttspl,578,PG02XHTD,TTSPL6036,1999,RATE_OK
EPIC (INDIA) TOURS AND EVENTS PRIVATE LIMITED,119,EPIC (INDIA) TOURS AND EVENTS PRIVATE LIMITED,name,LOT,D4Y60J3,TTSPL4840,Dell Latitude 5420,2499,2499,ttspl,1389,D4Y60J3,TTSPL4840,2499,RATE_OK
EPIC (INDIA) TOURS AND EVENTS PRIVATE LIMITED,119,EPIC (INDIA) TOURS AND EVENTS PRIVATE LIMITED,name,LOT,7VT4HK3,TTSPL6314,Dell Latitude 5420,2499,2499,ttspl,3168,7VT4HK3,TTSPL6314,2499,RATE_OK
EPIC (INDIA) TOURS AND EVENTS PRIVATE LIMITED,119,EPIC (INDIA) TOURS AND EVENTS PRIVATE LIMITED,name,LOT,48TVXT3,TTSPL5343,Dell Latitude 5430,2400,2400,ttspl,3548,48TVXT3,TTSPL5343,2400,RATE_OK
EPIC (INDIA) TOURS AND EVENTS PRIVATE LIMITED,119,EPIC (INDIA) TOURS AND EVENTS PRIVATE LIMITED,name,LOT,2TK25008F8,TTSPL7341,HP ELITEBOOK 640 G9,2750,2750,ttspl,4048,2TK25008F8,TTSPL7341,2750,RATE_OK
EPIC (INDIA) TOURS AND EVENTS PRIVATE LIMITED,119,EPIC (INDIA) TOURS AND EVENTS PRIVATE LIMITED,name,LOT,WK25026-10417,TTSPL5841,Assemble-E2BT1N2,2599,2766.68,ttspl,3369,WK25026-10417,TTSPL5841,2599,RATE_OK
COSMO BRANDS PRIVATE LIMITED,118,COSMO BRANDS PRIVATE LIMITED,name,LOT,5CG52656XJ,TRU631/TTSPL2219,HP Laptop Elitebook Folio 9480m,1190,1190,ttspl,596,5CG52656XJ,TTSPL2219,1190,RATE_OK
COSMO BRANDS PRIVATE LIMITED,118,COSMO BRANDS PRIVATE LIMITED,name,LOT,5CG6091XQL,TRU613/TTSPL1709,HP Laptop Elitebook Folio 9480m,1190,1190,ttspl,597,5CG6091XQL,TTSPL1709,1190,RATE_OK
COSMO BRANDS PRIVATE LIMITED,118,COSMO BRANDS PRIVATE LIMITED,name,LOT,BSQSMC2,TTSPL1569,Dell Latitude E5470,1199,1199,ttspl,598,BSQSMC2,TTSPL1569,1199,RATE_OK
COSMO BRANDS PRIVATE LIMITED,118,COSMO BRANDS PRIVATE LIMITED,name,LOT,C108QC2,TTSPL3015,Dell Latitude E7470,1190,1190,ttspl,600,C108QC2,TTSPL3015,1190,RATE_OK
COSMO BRANDS PRIVATE LIMITED,118,COSMO BRANDS PRIVATE LIMITED,name,LOT,PF139HSS,TTSPLGR0115,Lenovo Thinkpad T470 (Touch Screen),1190,1190,ttspl,601,PF139HSS,TTSPLGR0115,1190,RATE_OK
COSMO BRANDS PRIVATE LIMITED,118,COSMO BRANDS PRIVATE LIMITED,name,LOT,H8H41X2,TTSPL4883,Dell Latitude 7490,1190,1190,ttspl,602,H8H41X2,TTSPL4883,1190,RATE_OK
COSMO BRANDS PRIVATE LIMITED,118,COSMO BRANDS PRIVATE LIMITED,name,LOT,PC1DFHEJ,TTSPL5041,Lenovo Thinkpad T490s,1190,1190,ttspl,603,PC1DFHEJ,TTSPL5041,1190,RATE_OK
COSMO BRANDS PRIVATE LIMITED,118,COSMO BRANDS PRIVATE LIMITED,name,LOT,PF258K6H,TTSPL5250,Lenovo Thinkpad T490,1190,1190,ttspl,604,PF258K6H,TTSPL5250,1190,RATE_OK
COSMO BRANDS PRIVATE LIMITED,118,COSMO BRANDS PRIVATE LIMITED,name,LOT,4743C63,TTSPL5648,Dell Latitude 3410,1499,1499,ttspl,3507,4743C63,TTSPL5648,1499,RATE_OK
COSMO BRANDS PRIVATE LIMITED,118,COSMO BRANDS PRIVATE LIMITED,name,LOT,JT4RTT2,TTSPL3976,Dell Latitude 7490,1499,1499,ttspl,2187,JT4RTT2,TTSPL3976,1499,RATE_OK
COSMO BRANDS PRIVATE LIMITED,118,COSMO BRANDS PRIVATE LIMITED,name,LOT,5ZX6RV2,TTSPL3749,Dell Latitude 5490,1499,1499,ttspl,2954,5ZX6RV2,TTSPL3749,1499,RATE_OK
KULSYS TECHNOLOGIES PRIVATE LIMITED,36,KULSYS TECHNOLOGIES PRIVATE LIMITED,name,LOT,FFPT3J3,TTSPL3476,Dell Latitude 5420,2699,2699,ttspl,1655,FFPT3J3,TTSPL3476,2699,RATE_OK
KULSYS TECHNOLOGIES PRIVATE LIMITED,36,KULSYS TECHNOLOGIES PRIVATE LIMITED,name,LOT,HW76HK3,TTSPL6300,Dell Latitude 5420,2699,2699,ttspl,2541,HW76HK3,TTSPL6300,2699,RATE_OK
KULSYS TECHNOLOGIES PRIVATE LIMITED,36,KULSYS TECHNOLOGIES PRIVATE LIMITED,name,LOT,4BY60J3,TTSPL4756,Dell Latitude 5420,2699,2699,ttspl,1656,4BY60J3,TTSPL4756,2699,RATE_OK
KULSYS TECHNOLOGIES PRIVATE LIMITED,36,KULSYS TECHNOLOGIES PRIVATE LIMITED,name,LOT,5CG31300N4,TTSPL6982,HP Elitebook 840 G8,2699,2699,ttspl,3589,5CG31300N4,TTSPL6982,2699,RATE_OK
KULSYS TECHNOLOGIES PRIVATE LIMITED,36,KULSYS TECHNOLOGIES PRIVATE LIMITED,name,LOT,T9NRCX05E930384,TTSPL7015,Asus TUF Gaming A15,6000,6000,ttspl,3622,T9NRCX05E930384,TTSPL7015,6000,RATE_OK
KULSYS TECHNOLOGIES PRIVATE LIMITED,36,KULSYS TECHNOLOGIES PRIVATE LIMITED,name,LOT,HZ2XZH3,TTSPL4764,Dell Latitude 5420,3500,3500,ttspl,167,HZ2XZH3,TTSPL4764,3500,RATE_OK
KULSYS TECHNOLOGIES PRIVATE LIMITED,36,KULSYS TECHNOLOGIES PRIVATE LIMITED,name,LOT,FDGVZH3,TTSPL4823,Dell Latitude 5420,3500,3500,ttspl,1387,FDGVZH3,TTSPL4823,3500,RATE_OK
KULSYS TECHNOLOGIES PRIVATE LIMITED,36,KULSYS TECHNOLOGIES PRIVATE LIMITED,name,LOT,66RM3F3,TTSPL4657,Dell Latitude 5420 (Touch Screen),3500,6209.68,ttspl,1483,66RM3F3,TTSPL4657,3500,RATE_OK
EasyRewardz Software Services Private Limited,158,EasyRewardz Software Services Private Limited,name,LOT,93RV8D3,TTSPL4489,Dell Latitude 5420,1500,1500,ttspl,1622,93RV8D3,TTSPL4489,1500,RATE_OK
EasyRewardz Software Services Private Limited,158,EasyRewardz Software Services Private Limited,name,LOT,JPKK2F3,TTSPL4545,Dell Latitude 5420,1500,1500,ttspl,1623,JPKK2F3,TTSPL4545,1500,RATE_OK
EasyRewardz Software Services Private Limited,158,EasyRewardz Software Services Private Limited,name,LOT,FJCP7C3,TTSPL4549,Dell Latitude 5420,1500,1500,ttspl,1624,FJCP7C3,TTSPL4549,1500,RATE_OK
EasyRewardz Software Services Private Limited,158,EasyRewardz Software Services Private Limited,name,LOT,9Q05BC3,TTSPL4633,Dell Latitude 5420 (Touch Screen),1550,1550,ttspl,1625,9Q05BC3,TTSPL4633,1550,RATE_OK
EasyRewardz Software Services Private Limited,158,EasyRewardz Software Services Private Limited,name,LOT,FVWVCK3,TTSPL4675,Dell Latitude 5420 (Touch Screen),1550,1550,ttspl,1626,FVWVCK3,TTSPL4675,1550,RATE_OK
EasyRewardz Software Services Private Limited,158,EasyRewardz Software Services Private Limited,name,LOT,PF32H9V9,TTSPL4682,Lenovo Thinkpad T14 (Touchscreen),1500,1500,ttspl,1627,PF32H9V9,TTSPL4682,1500,RATE_OK
EasyRewardz Software Services Private Limited,158,EasyRewardz Software Services Private Limited,name,LOT,CR0YZH3,TTSPL4848,Dell Latitude 5420,1550,1550,ttspl,1630,CR0YZH3,TTSPL4848,1550,RATE_OK
EasyRewardz Software Services Private Limited,158,EasyRewardz Software Services Private Limited,name,LOT,PF32JD1G,TTSPL4700,Lenovo Thinkpad T14,1500,1500,ttspl,1632,PF32JD1G,TTSPL4700,1500,RATE_OK
EasyRewardz Software Services Private Limited,158,EasyRewardz Software Services Private Limited,name,LOT,BMZB3F3,TTSPL4490,Dell Latitude 5420,1500,1500,ttspl,1634,BMZB3F3,TTSPL4490,1500,RATE_OK
EasyRewardz Software Services Private Limited,158,EasyRewardz Software Services Private Limited,name,LOT,PF38GHWA,TTSPL4728,Lenovo Thinkpad T14,1500,1500,ttspl,1635,PF38GHWA,TTSPL4728,1500,RATE_OK
EasyRewardz Software Services Private Limited,158,EasyRewardz Software Services Private Limited,name,LOT,7FQ82F3,TTSPL5086,Dell Latitude 5420,1500,1500,ttspl,2203,7FQ82F3,TTSPL5086,1500,RATE_OK
EasyRewardz Software Services Private Limited,158,EasyRewardz Software Services Private Limited,name,LOT,8SMGZH3,TTSPL4497,Dell Latitude 5420,1500,1500,ttspl,1636,8SMGZH3,TTSPL4497,1500,RATE_OK
EasyRewardz Software Services Private Limited,158,EasyRewardz Software Services Private Limited,name,LOT,CBVV6G3,TTSPL5385,Dell Latitude 5420,1500,1500,ttspl,1637,CBVV6G3,TTSPL5385,1500,RATE_OK
EasyRewardz Software Services Private Limited,158,EasyRewardz Software Services Private Limited,name,LOT,96HB3M3,TTSPL5394,Dell Latitude 5420,1500,1500,ttspl,1638,96HB3M3,TTSPL5394,1500,RATE_OK
EasyRewardz Software Services Private Limited,158,EasyRewardz Software Services Private Limited,name,LOT,9PV23F3,TTSPL5403,Dell Latitude 5420,1500,1500,ttspl,1639,9PV23F3,TTSPL5403,1500,RATE_OK
EasyRewardz Software Services Private Limited,158,EasyRewardz Software Services Private Limited,name,LOT,8HYZ3J3,TTSPL5405,Dell Latitude 5420,1500,1500,ttspl,1640,8HYZ3J3,TTSPL5405,1500,RATE_OK
EasyRewardz Software Services Private Limited,158,EasyRewardz Software Services Private Limited,name,LOT,7ZGTHG3,TTSPL5084,Dell Latitude 3420,1500,1500,ttspl,1641,7ZGTHG3,TTSPL5084,1500,RATE_OK
EasyRewardz Software Services Private Limited,158,EasyRewardz Software Services Private Limited,name,LOT,PG02WA60,TTSPL5471,Lenovo Thinkbook 14 (Gen2),1500,1500,ttspl,1642,PG02WA60,TTSPL5471,1500,RATE_OK
EasyRewardz Software Services Private Limited,158,EasyRewardz Software Services Private Limited,name,LOT,1B14JL3,TTSPL5835,Dell Latitude 3420,1500,1500,ttspl,2535,1B14JL3,TTSPL5835,1500,RATE_OK
EasyRewardz Software Services Private Limited,158,EasyRewardz Software Services Private Limited,name,LOT,PG0343EN,TTSPL6023,Lenovo Thinkpad E14,1500,1500,ttspl,1643,PG0343EN,TTSPL6023,1500,RATE_OK
EasyRewardz Software Services Private Limited,158,EasyRewardz Software Services Private Limited,name,LOT,PF54RFBV,TTSPL5107,Lenovo V14 (Gen 3),1500,1500,ttspl,1644,PF54RFBV,TTSPL5107,1500,RATE_OK
EasyRewardz Software Services Private Limited,158,EasyRewardz Software Services Private Limited,name,LOT,HW4BML3,TTSPL5825,Dell Latitude 3420,1500,1500,ttspl,2537,HW4BML3,TTSPL5825,1500,RATE_OK
EasyRewardz Software Services Private Limited,158,EasyRewardz Software Services Private Limited,name,LOT,CRZH2J3,TTSPL6321,Dell Latitude 5420,1999,1999,ttspl,2538,CRZH2J3,TTSPL6321,1999,RATE_OK
EasyRewardz Software Services Private Limited,158,EasyRewardz Software Services Private Limited,name,LOT,2T892J3,TTSPL4502,Dell Latitude 5420,1500,1500,ttspl,678,2T892J3,TTSPL4502,1500,RATE_OK
EasyRewardz Software Services Private Limited,158,EasyRewardz Software Services Private Limited,name,LOT,JVYL3F3,TTSPL5389,Dell Latitude 5420,1500,1500,ttspl,3289,JVYL3F3,TTSPL5389,1500,RATE_OK
EasyRewardz Software Services Private Limited,158,EasyRewardz Software Services Private Limited,name,LOT,95JL3T3,TTSPL5392,Dell Latitude 5420,1500,1500,ttspl,1714,95JL3T3,TTSPL5392,1500,RATE_OK
Wellbeing/NUTRITIONALAB PRIVATE LIMITED,22,NUTRITIONALAB PRIVATE LIMITED,name,LOT,PF31PDTR,TTSPL4697,Lenovo Thinkpad T14,1999,1999,ttspl,1521,PF31PDTR,TTSPL4697,1999,RATE_OK
Wellbeing/NUTRITIONALAB PRIVATE LIMITED,22,NUTRITIONALAB PRIVATE LIMITED,name,LOT,PC261P34,TTSPL4459,Lenovo Thinkpad X-13,1999,1999,ttspl,1523,PC261P34,TTSPL4459,1999,RATE_OK
Wellbeing/NUTRITIONALAB PRIVATE LIMITED,22,NUTRITIONALAB PRIVATE LIMITED,name,LOT,PC261P3Y,TTSPL4464,Lenovo Thinkpad X-13,1999,1999,ttspl,1524,PC261P3Y,TTSPL4464,1999,RATE_OK
Wellbeing/NUTRITIONALAB PRIVATE LIMITED,22,NUTRITIONALAB PRIVATE LIMITED,name,LOT,PC2830NL,TTSPL4467,Lenovo Thinkpad X-13,1999,1999,ttspl,1526,PC2830NL,TTSPL4467,1999,RATE_OK
Wellbeing/NUTRITIONALAB PRIVATE LIMITED,22,NUTRITIONALAB PRIVATE LIMITED,name,LOT,PC27MNS8,TTSPL4471,Lenovo Thinkpad X-13,1999,1999,ttspl,1530,PC27MNS8,TTSPL4471,1999,RATE_OK
Wellbeing/NUTRITIONALAB PRIVATE LIMITED,22,NUTRITIONALAB PRIVATE LIMITED,name,LOT,PC261P3M,TTSPL4466,Lenovo Thinkpad X-13,1999,1999,ttspl,1532,PC261P3M,TTSPL4466,1999,RATE_OK
Wellbeing/NUTRITIONALAB PRIVATE LIMITED,22,NUTRITIONALAB PRIVATE LIMITED,name,LOT,PC2830NM,TTSPL4463,Lenovo Thinkpad X-13,1999,1999,ttspl,1534,PC2830NM,TTSPL4463,1999,RATE_OK
Wellbeing/NUTRITIONALAB PRIVATE LIMITED,22,NUTRITIONALAB PRIVATE LIMITED,name,LOT,H1B50J3,TTSPL4772,Dell Latitude 5420,2999,2999,ttspl,1529,H1B50J3,TTSPL4772,2999,RATE_OK
Wellbeing/NUTRITIONALAB PRIVATE LIMITED,22,NUTRITIONALAB PRIVATE LIMITED,name,LOT,PC261MHL,TTSPL4462,Lenovo Thinkpad X-13,1999,1999,ttspl,1527,PC261MHL,TTSPL4462,1999,RATE_OK
Wellbeing/NUTRITIONALAB PRIVATE LIMITED,22,NUTRITIONALAB PRIVATE LIMITED,name,LOT,PF34JQ3G,TTSPL5016,Lenovo THinkpad X1 Carbon,5299,5299,ttspl,1528,PF34JQ3G,TTSPL5016,5299,RATE_OK
Wellbeing/NUTRITIONALAB PRIVATE LIMITED,22,NUTRITIONALAB PRIVATE LIMITED,name,LOT,PG02SKCK,TTSPL5175,Lenovo Thinkpad E14 (Gen 2),1999,1999,ttspl,1535,PG02SKCK,TTSPL5175,1999,RATE_OK
Wellbeing/NUTRITIONALAB PRIVATE LIMITED,22,NUTRITIONALAB PRIVATE LIMITED,name,LOT,PG04FE4R,TTSPL5013,Lenovo V14 (Gen 3),2499,2499,ttspl,1533,PG04FE4R,TTSPL5013,2499,RATE_OK
Wellbeing/NUTRITIONALAB PRIVATE LIMITED,22,NUTRITIONALAB PRIVATE LIMITED,name,LOT,JTS50J3,TTSPL4744,Dell Latitude 5420,2499,2499,ttspl,1537,JTS50J3,TTSPL4744,2499,RATE_OK
Wellbeing/NUTRITIONALAB PRIVATE LIMITED,22,NUTRITIONALAB PRIVATE LIMITED,name,LOT,PG04GTJ1,TTSPL5101,Lenovo V14 (Gen 3),2499,2499,ttspl,1539,PG04GTJ1,TTSPL5101,2499,RATE_OK
Wellbeing/NUTRITIONALAB PRIVATE LIMITED,22,NUTRITIONALAB PRIVATE LIMITED,name,LOT,H2XC2F3,TTSPL4674,Dell Latitude 5420 (Touch Screen),2999,2999,ttspl,1542,H2XC2F3,TTSPL4674,2999,RATE_OK
Wellbeing/NUTRITIONALAB PRIVATE LIMITED,22,NUTRITIONALAB PRIVATE LIMITED,name,LOT,J54H2F3,TTSPL4557,Dell Latitude 5420,1999,1999,ttspl,1544,J54H2F3,TTSPL4557,1999,RATE_OK
Wellbeing/NUTRITIONALAB PRIVATE LIMITED,22,NUTRITIONALAB PRIVATE LIMITED,name,LOT,6XZBRG3,TTSPL5768,Dell Latitude 3420,1999,1999,ttspl,2515,6XZBRG3,TTSPL5768,1999,RATE_OK
Wellbeing/NUTRITIONALAB PRIVATE LIMITED,22,NUTRITIONALAB PRIVATE LIMITED,name,LOT,5CD1315YTV,TTSPL5327,HP Probook 440 G8,1999,1999,ttspl,2825,5CD1315YTV,TTSPL5327,1999,RATE_OK
Wellbeing/NUTRITIONALAB PRIVATE LIMITED,22,NUTRITIONALAB PRIVATE LIMITED,name,LOT,PF3BLMBL,TTSPL5611,Lenovo Thinkpad E14,1999,1999,ttspl,1546,PF3BLMBL,TTSPL5611,1999,RATE_OK
Wellbeing/NUTRITIONALAB PRIVATE LIMITED,22,NUTRITIONALAB PRIVATE LIMITED,name,LOT,HDYTXTNX92,TTSPL5853,APPLE MACBOOK PRO,8999,8999,ttspl,2199,HDYTXTNX92,TTSPL5853,8999,RATE_OK
Wellbeing/NUTRITIONALAB PRIVATE LIMITED,22,NUTRITIONALAB PRIVATE LIMITED,name,LOT,PG02S239,TTSPL5628,Lenovo Thinkpad E14,1999,1999,ttspl,1548,PG02S239,TTSPL5628,1999,RATE_OK
Wellbeing/NUTRITIONALAB PRIVATE LIMITED,22,NUTRITIONALAB PRIVATE LIMITED,name,LOT,PF3C6PTM,TTSPL5630,Lenovo Thinkpad E14,1999,1999,ttspl,1549,PF3C6PTM,TTSPL5630,1999,RATE_OK
Wellbeing/NUTRITIONALAB PRIVATE LIMITED,22,NUTRITIONALAB PRIVATE LIMITED,name,LOT,H9PXVM3,TTSPL6251,Dell Latitude 5420,2999,2999,ttspl,2517,H9PXVM3,TTSPL6251,2999,RATE_OK
Wellbeing/NUTRITIONALAB PRIVATE LIMITED,22,NUTRITIONALAB PRIVATE LIMITED,name,LOT,DIPXVM3,TTSPL6295,Dell Latitude 5420,2999,2999,ttspl,2518,DIPXVM3,TTSPL6295,2999,RATE_OK
